ANU,ACT,200,CBR,CBR  
AUSTRALIAN NATIONAL UNIVERSITY,ACT,200,CBR,CBR  
ACACIA CREEK,NT,800,DWN,DRW  
CAMFIELD,NT,800,DWN,DRW  
DARWIN,NT,800,DWN,DRW  
DINAH BEACH,NT,800,DWN,DRW  
PALMERSTON GARDENS,NT,800,DWN,DRW  
POINT KEATS,NT,800,DWN,DRW  
WALLABY BEACH,NT,800,DWN,DRW  
ALAWA,NT,810,DWN,DRW  
BRINKIN,NT,810,DWN,DRW  
CASUARINA,NT,810,DWN,DRW  
COCONUT GROVE,NT,810,DWN,DRW  
JINGILI,NT,810,DWN,DRW  
LEE POINT,NT,810,DWN,DRW  
LYONS,NT,810,DWN,DRW  
MILLNER,NT,810,DWN,DRW  
MOIL,NT,810,DWN,DRW  
NAKARA,NT,810,DWN,DRW  
NIGHTCLIFF,NT,810,DWN,DRW  
RAPID CREEK,NT,810,DWN,DRW  
TIWI,NT,810,DWN,DRW  
WAGAMAN,NT,810,DWN,DRW  
WANGURI,NT,810,DWN,DRW  
ANULA,NT,812,DWN,DRW  
KARAMA,NT,812,DWN,DRW  
LEANYER,NT,812,DWN,DRW  
MALAK,NT,812,DWN,DRW  
MARRARA,NT,812,DWN,DRW  
NORTHLAKES,NT,812,DWN,DRW  
SANDERSON,NT,812,DWN,DRW  
WOODLEIGH GARDENS,NT,812,DWN,DRW  
WULAGI,NT,812,DWN,DRW  
NORTHERN TERRITORY UNIVERSITY,NT,815,DWN,DRW  
BAGOT,NT,820,DWN,DRW  
BAYVIEW,NT,820,DWN,DRW  
BAYVIEW HAVEN,NT,820,DWN,DRW  
CHARLES DARWIN,NT,820,DWN,DRW  
COONAWARRA,NT,820,DWN,DRW  
COONAWARRA NAVAL BASE,NT,820,DWN,DRW  
CULLEN BAY,NT,820,DWN,DRW  
DARWIN INTERNATIONAL AIRPORT,NT,820,DWN,DRW  
DARWIN MC,NT,820,DWN,DRW  
DARWIN RAAF,NT,820,DWN,DRW  
EAST POINT,NT,820,DWN,DRW  
FANNIE BAY,NT,820,DWN,DRW  
HMAS COONAWARRA,NT,820,DWN,DRW  
LARRAKEYAH,NT,820,DWN,DRW  
LUDMILLA,NT,820,DWN,DRW  
PARAP,NT,820,DWN,DRW  
STUART PARK,NT,820,DWN,DRW  
THE GARDENS,NT,820,DWN,DRW  
THE NARROWS,NT,820,DWN,DRW  
WINNELLIE,NT,820,DWN,DRW  
WOOLNER,NT,820,DWN,DRW  
ACACIA HILLS,NT,822,DWR,NT   
ANGURUGU,NT,822,DWB,NT   
ANNIE RIVER,NT,822,DWN,NT   
BATHURST ISLAND,NT,822,DWB,NT   
BEES CREEK,NT,822,DWR,NT   
BORDER STORE,NT,822,DWC,NT   
BURRUNDIE,NT,822,DWN,NT   
COX PENINSULA,NT,822,DWC,NT   
CROKER ISLAND,NT,822,DWB,NT   
DALY RIVER,NT,822,DWC,NT   
DELISSAVILLE,NT,822,DWC,NT   
EAST ARM,NT,822,DWN,NT   
FLY CREEK,NT,822,DWC,NT   
GALIWINKU,NT,822,DWB,NT   
GOULBOURN ISLAND,NT,822,DWB,NT   
GUNN POINT,NT,822,DWC,NT   
HAYES CREEK,NT,822,DWC,NT   
LAKE BENNETT,NT,822,DWC,NT   
LAMBELLS LAGOON,NT,822,DWR,NT   
LIVINGSTONE,NT,822,DWC,NT   
MANINGRIDA,NT,822,DWB,NT   
MCMINNS LAGOON,NT,822,DWR,NT   
MIDDLE POINT,NT,822,DWC,NT   
MILINGIMBI,NT,822,DWB,NT   
MILLWOOD,NT,822,DWB,NT   
MINJILANG,NT,822,DWB,NT   
NGUIU,NT,822,DWB,NT   
NUMBULWAR,NT,822,KAT,NT   
OENPELLI,NT,822,DWC,NT   
POINT STEPHENS,NT,822,DWB,NT   
POINT STUART,NT,822,DWN,NT   
PULARUMPI,NT,822,DWB,NT   
RAMINGINING,NT,822,DWB,NT   
SOUTHPORT,NT,822,DWR,NT   
STAPLETON,NT,822,DWR,NT   
TORTILLA FLATS,NT,822,DWC,NT   
UMBAKUMBA,NT,822,DWB,NT   
WADEYE,NT,822,DWB,NT   
WAGAIT BEACH,NT,822,DWC,NT   
WEDDELL,NT,822,DWC,NT   
WOOLANING,NT,822,DWC,NT   
BERRIMAH,NT,828,DWN,DRW  
KNUCKEY LAGOON,NT,828,DWN,DRW  
HOLTZE,NT,829,DWN,DRW  
PINELANDS,NT,829,DWN,DRW  
ARCHER,NT,830,DWN,DRW  
DRIVER,NT,830,DWN,DRW  
DURACK,NT,830,DWN,DRW  
FAIRWAY WATERS,NT,830,DWN,DRW  
FARRAR,NT,830,DWN,DRW  
GRAY,NT,830,DWN,DRW  
MARLOW LAGOON,NT,830,DWN,DRW  
MOULDEN,NT,830,DWN,DRW  
PALMERSTON,NT,830,DWN,DRW  
SHOAL BAY,NT,830,DWN,DRW  
WOODROFFE,NT,830,DWN,DRW  
YARRAWONGA,NT,830,DWN,DRW  
BAKEWELL,NT,832,DWN,DRW  
BELLAMACK,NT,832,DWN,DRW  
GUNN,NT,832,DWN,DRW  
JOHNSTON,NT,832,DWN,DRW  
MITCHELL,NT,832,DWN,DRW  
ROSEBERY,NT,832,DWN,DRW  
ROSEBERY HEIGHTS,NT,832,DWN,DRW  
VIRGINIA,NT,834,DWR,NT   
COOLALINGA,NT,835,DWR,NT   
HOWARD SPRINGS,NT,835,DWR,NT   
GIRRAWEEN,NT,836,DWR,NT   
HERBERT,NT,836,DWR,NT   
HUMPTY DOO,NT,836,DWR,NT   
MANTON,NT,837,DWR,NT   
NOONAMAH,NT,837,DWR,NT   
BERRY SPRINGS,NT,838,DWR,NT   
DUNDEE BEACH,NT,840,DWC,NT   
DUNDEE DOWNS,NT,840,DWC,NT   
DUNDEE FOREST,NT,840,DWC,NT   
DARWIN RIVER,NT,841,DWR,NT   
BATCHELOR,NT,845,DWC,NT   
ADELAIDE RIVER,NT,846,DWC,NT   
PINE CREEK,NT,847,KAT,NT   
AUVERGNE,NT,850,KAT,NT   
KATHERINE,NT,850,KAT,NT   
KATHERINE EAST,NT,850,KAT,NT   
KATHERINE SOUTH,NT,850,KAT,NT   
BARUNGA,NT,852,KAT,NT   
BESWICK,NT,852,KAT,NT   
DALY WATERS,NT,852,KAT,NT   
DUNMARRA,NT,852,KAT,NT   
ELSEY STATION,NT,852,KAT,NT   
KALKARINDJI,NT,852,KAT,NT   
KALKARINGI,NT,852,KAT,NT   
KNUCKEYS LAGOON,NT,852,KAT,NT   
LAJAMANU,NT,852,KAT,NT   
LARRIMAH,NT,852,KAT,NT   
MANBULLOO,NT,852,KAT,NT   
MARANBOY,NT,852,KAT,NT   
MATARANKA,NT,852,KAT,NT   
NGUKURR,NT,852,KAT,NT   
TIMBER CREEK,NT,852,KAT,NT   
VICTORIA RIVER DOWNS,NT,852,KAT,NT   
WAVE HILL,NT,852,KAT,NT   
TINDAL,NT,853,KAT,NT   
TINDAL RAAF,NT,853,KAT,NT   
BORROLOOLA,NT,854,KAT,NT   
KING ASH BAY,NT,854,KAT,NT   
BARKLY HOMESTEAD,NT,860,TEN,NT   
TENNANT CREEK,NT,860,TEN,NT   
BRUNCHILLY,NT,861,TEN,NT   
AVON DOWNS,NT,862,TEN,NT   
CRESSWELL DOWNS,NT,862,TEN,NT   
ELLIOTT,NT,862,TEN,NT   
HELEN SPRINGS,NT,862,TEN,NT   
MUCKATY STATION,NT,862,TEN,NT   
NEWCASTLE WATERS,NT,862,TEN,NT   
PHILLIP CREEK STATION,NT,862,TEN,NT   
RENNER SPRINGS,NT,862,TEN,NT   
THREE WAYS,NT,862,TEN,NT   
WARREGO,NT,862,TEN,NT   
WOLLOGORANG STATION,NT,862,TEN,NT   
WYCLIFFE WELL,NT,862,TEN,NT   
AILERON,NT,870,ASP,ASP  
ALCOOTA,NT,870,ASP,ASP  
ALICE SPRINGS,NT,870,ASP,ASP  
AMMAROO,NT,870,ASP,ASP  
ANGAS DOWNS,NT,870,ASP,ASP  
ANNINGIE,NT,870,ASP,ASP  
ARALUEN,NT,870,ASP,ASP  
CENTRAL MOUNT WEDGE,NT,870,ASP,ASP  
CURTIN SPRINGS,NT,870,ASP,ASP  
DE ROSE HILL,NT,870,ASP,ASP  
DERWENT,NT,870,ASP,ASP  
ELKEDRA,NT,870,ASP,ASP  
EPENARRA,NT,870,ASP,ASP  
GILES,NT,870,ASP,ASP  
GILLEN,NT,870,ASP,ASP  
HAYFIELD,NT,870,ASP,ASP  
MOUNT JOHNS,NT,870,ASP,ASP  
MT JOHNS,NT,870,ASP,ASP  
PALMER VALLEY,NT,870,ASP,ASP  
ROSS,NT,870,ASP,ASP  
SADADEEN,NT,870,ASP,ASP  
STURT PLAIN,NT,870,ASP,ASP  
TEMPLEY DOWNS,NT,870,ASP,ASP  
THE GAP,NT,870,ASP,ASP  
VAUGHAN SPRINGS,NT,870,ASP,ASP  
WAUCHOPE WELL,NT,870,ASP,ASP  
YUMBAH,NT,870,ASP,ASP  
AHERRENGE,NT,872,ASP,NT   
ALI CURUNG,NT,872,ASP,NT   
AMATA,NT,872,ASP,NT   
AMOONGUNA,NT,872,ASP,NT   
ANTEWENEGERRDE,NT,872,ASP,NT   
AREYONGA,NT,872,ASP,NT   
ATITJERE,NT,872,ASP,NT   
AYERS ROCK,NT,872,YUL,NT   
BARROW CREEK,NT,872,ASP,NT   
CANTEEN CREEK,NT,872,ASP,NT   
DOCKER RIVER,NT,872,ASP,NT   
ERLDUNDA,NT,872,ASP,NT   
ERNABELLA,NT,872,ASP,NT   
FINKE,NT,872,ASP,NT   
FREGON,NT,872,ASP,NT   
GIBSON DESERT NORTH,NT,872,ASP,NT   
GIBSON DESERT SOUTH,NT,872,ASP,NT   
HAASTS BLUFF,NT,872,ASP,NT   
HERMANNSBURG,NT,872,ASP,NT   
IMANPA,NT,872,ASP,NT   
INDULKANA,NT,872,ASP,NT   
JAY CREEK,NT,872,ASP,NT   
KALTUKATJARA,NT,872,ASP,NT   
KINTORE,NT,872,ASP,NT   
KIWIRRKURRA,NT,872,ASP,NT   
KULGERA,NT,872,ASP,NT   
MIMILI,NT,872,ASP,NT   
MOUNT LIEBIG,NT,872,ASP,NT   
MT LIEBIG,NT,872,ASP,NT   
MULGA BORE,NT,872,ASP,NT   
MURPUTJA HOMELANDS,NT,872,ASP,NT   
NGAANYATJARRA-GILES,NT,872,ASP,NT   
NYAPARI,NT,872,ASP,NT   
NYIRRIPI,NT,872,ASP,NT   
PAPUNYA,NT,872,ASP,NT   
PATJARR,NT,872,ASP,NT   
PITJANTJATJARA HOMELANDS,NT,872,ASP,NT   
SANDOVER,NT,872,ASP,NT   
SANTA TERESA,NT,872,ASP,NT   
THANGKENHARENGE,NT,872,ASP,NT   
TI TREE,NT,872,ASP,NT   
TJIRRKARLI,NT,872,ASP,NT   
TJUKURLA,NT,872,ASP,NT   
ULURU,NT,872,YUL,NT   
UMPANGARA,NT,872,ASP,NT   
URAPUNTJA,NT,872,ASP,NT   
WALLACE ROCKHOLE,NT,872,ASP,NT   
WANARN,NT,872,ASP,NT   
WARAKURNA,NT,872,ASP,NT   
WARRABRI,NT,872,ASP,NT   
WILLOWRA,NT,872,ASP,NT   
WILORA,NT,872,ASP,NT   
WINGELLINA,NT,872,ASP,NT   
YUELAMU,NT,872,ASP,NT   
YUENDUMU,NT,872,ASP,NT   
YULARA,NT,872,YUL,NT   
GAPUWIYAK,NT,880,DWB,NT   
GOVE,NT,880,DWB,NT   
NHULUNBUY,NT,880,DWB,NT   
YIRRKALA,NT,880,DWB,NT   
ALYANGULA,NT,885,DWB,NT   
GROOTE EYLANDT,NT,885,DWB,NT   
JABIRU,NT,886,DWC,NT   
KAKADU,NT,886,DWC,NT   
CHARLES DARWIN UNIVERSITY,NT,909,DWN,DRW  
AUSTRALIA SQUARE,NSW,2000,SYD,SYD1 
CIRCULAR QUAY,NSW,2000,SYD,SYD1 
COCKATOO ISLAND,NSW,2000,SYD,SYD1 
DARLING HARBOUR,NSW,2000,SYD,SYD1 
DAWES POINT,NSW,2000,SYD,SYD1 
GOAT ISLAND,NSW,2000,SYD,SYD1 
HAYMARKET,NSW,2000,SYD,SYD1 
MILLERS POINT,NSW,2000,SYD,SYD1 
PARLIAMENT HOUSE,NSW,2000,SYD,SYD1 
QUEEN VICTORIA BUILDING,NSW,2000,SYD,SYD1 
RAILWAY SQUARE,NSW,2000,SYD,SYD1 
SPECTACLE ISLAND,NSW,2000,SYD,SYD1 
ST JAMES,NSW,2000,SYD,SYD1 
SYDNEY,NSW,2000,SYD,SYD1 
SYDNEY SOUTH,NSW,2000,SYD,SYD1 
THE ROCKS,NSW,2000,SYD,SYD1 
WALSH BAY,NSW,2000,SYD,SYD1 
SYDNEY UNIVERSITY,NSW,2006,SYD,SYD1 
THE UNIVERSITY OF SYDNEY,NSW,2006,SYD,SYD1 
UNI OF SYDNEY,NSW,2006,SYD,SYD1 
UNIVERSITY OF SYDNEY,NSW,2006,SYD,SYD1 
BROADWAY,NSW,2007,SYD,SYD1 
ULTIMO,NSW,2007,SYD,SYD1 
CHIPPENDALE,NSW,2008,SYD,SYD1 
DARLINGTON,NSW,2008,SYD,SYD1 
GOLDEN GROVE,NSW,2008,SYD,SYD1 
BLACK WATTLE BAY,NSW,2009,SYD,SYD1 
DARLING ISLAND,NSW,2009,SYD,SYD1 
PYRMONT,NSW,2009,SYD,SYD1 
DARLINGHURST,NSW,2010,SYD,SYD1 
EAST SYDNEY,NSW,2010,SYD,SYD1 
SURRY HILLS,NSW,2010,SYD,SYD1 
TAYLOR SQUARE,NSW,2010,SYD,SYD1 
ELIZABETH BAY,NSW,2011,SYD,SYD1 
GARDEN ISLAND,NSW,2011,SYD,SYD1 
HMAS KUTTABUL,NSW,2011,SYD,SYD1 
KINGS CROSS,NSW,2011,SYD,SYD1 
POTTS POINT,NSW,2011,SYD,SYD1 
RUSHCUTTERS BAY,NSW,2011,SYD,SYD1 
WOOLLOOMOOLOO,NSW,2011,SYD,SYD1 
STRAWBERRY HILLS,NSW,2012,SYD,SYD1 
ALEXANDRIA,NSW,2015,SYD,SYD1 
BEACONSFIELD,NSW,2015,SYD,SYD1 
EVELEIGH,NSW,2015,SYD,SYD1 
REDFERN,NSW,2016,SYD,SYD1 
VICTORIA PARK,NSW,2017,SYD,SYD1 
WATERLOO,NSW,2017,SYD,SYD1 
ZETLAND,NSW,2017,SYD,SYD1 
EASTLAKES,NSW,2018,SYD,SYD1 
ROSEBERY,NSW,2018,SYD,SYD1 
BANKSMEADOW,NSW,2019,SYD,SYD1 
BOTANY,NSW,2019,SYD,SYD1 
LAURISTON PARK,NSW,2020,SYD,SYD1 
MASCOT,NSW,2020,SYD,SYD1 
SYDNEY AIRPORT,NSW,2020,SYD,SYD1 
SYDNEY DOMESTIC AIRPORT,NSW,2020,SYD,SYD1 
SYDNEY INTERNATIONAL AIRPORT,NSW,2020,SYD,SYD1 
CENTENNIAL PARK,NSW,2021,SYD,SYD1 
MOORE PARK,NSW,2021,SYD,SYD1 
PADDINGTON,NSW,2021,SYD,SYD1 
SYDNEY SHOWGROUND,NSW,2021,SYD,SYD1 
VICTORIA BARRACKS,NSW,2021,SYD,SYD1 
BONDI JUNCTION,NSW,2022,SYD,SYD1 
BONDI JUNCTION PLAZA,NSW,2022,SYD,SYD1 
QUEENS PARK,NSW,2022,SYD,SYD1 
BELLEVUE HILL,NSW,2023,SYD,SYD1 
BRONTE,NSW,2024,SYD,SYD1 
CHARING CROSS,NSW,2024,SYD,SYD1 
WAVERLEY,NSW,2024,SYD,SYD1 
WOOLLAHRA,NSW,2025,SYD,SYD1 
BEN BUCKLER,NSW,2026,SYD,SYD1 
BONDI,NSW,2026,SYD,SYD1 
BONDI BEACH,NSW,2026,SYD,SYD1 
NORTH BONDI,NSW,2026,SYD,SYD1 
TAMARAMA,NSW,2026,SYD,SYD1 
TAMARAMA BAY,NSW,2026,SYD,SYD1 
DARLING POINT,NSW,2027,SYD,SYD1 
EDGECLIFF,NSW,2027,SYD,SYD1 
HMAS RUSHCUTTERS,NSW,2027,SYD,SYD1 
POINT PIPER,NSW,2027,SYD,SYD1 
PT PIPER,NSW,2027,SYD,SYD1 
DOUBLE BAY,NSW,2028,SYD,SYD1 
ROSE BAY,NSW,2029,SYD,SYD1 
CAMP COVE,NSW,2030,SYD,SYD1 
DIAMOND BAY,NSW,2030,SYD,SYD1 
DOVER HEIGHTS,NSW,2030,SYD,SYD1 
HMAS WATSON,NSW,2030,SYD,SYD1 
NIELSEN PARK,NSW,2030,SYD,SYD1 
PARSLEY BAY,NSW,2030,SYD,SYD1 
ROSE BAY NORTH,NSW,2030,SYD,SYD1 
SOUTH HEAD,NSW,2030,SYD,SYD1 
VAUCLUSE,NSW,2030,SYD,SYD1 
WATSONS BAY,NSW,2030,SYD,SYD1 
CLOVELLY,NSW,2031,SYD,SYD1 
CLOVELLY WEST,NSW,2031,SYD,SYD1 
RANDWICK,NSW,2031,SYD,SYD1 
ST PAULS,NSW,2031,SYD,SYD1 
DACEYVILLE,NSW,2032,SYD,SYD1 
KINGSFORD,NSW,2032,SYD,SYD1 
KENSINGTON,NSW,2033,SYD,SYD1 
RALEIGH PARK,NSW,2033,SYD,SYD1 
COOGEE,NSW,2034,SYD,SYD1 
SOUTH COOGEE,NSW,2034,SYD,SYD1 
MAROUBRA,NSW,2035,SYD,SYD1 
MAROUBRA SOUTH,NSW,2035,SYD,SYD1 
PAGEWOOD,NSW,2035,SYD,SYD1 
BARE ISLAND,NSW,2036,SYD,SYD1 
BUNNERONG,NSW,2036,SYD,SYD1 
CHIFLEY,NSW,2036,SYD,SYD1 
EASTGARDENS,NSW,2036,SYD,SYD1 
HILLSDALE,NSW,2036,SYD,SYD1 
LA PEROUSE,NSW,2036,SYD,SYD1 
LITTLE BAY,NSW,2036,SYD,SYD1 
LONG BAY,NSW,2036,SYD,SYD1 
MALABAR,NSW,2036,SYD,SYD1 
MATRAVILLE,NSW,2036,SYD,SYD1 
PHILLIP BAY,NSW,2036,SYD,SYD1 
PHILLIP HEIGHTS,NSW,2036,SYD,SYD1 
PORT BOTANY,NSW,2036,SYD,SYD1 
YARRA JUNCTION,NSW,2036,SYD,SYD1 
FOREST LODGE,NSW,2037,SYD,SYD1 
GLEBE,NSW,2037,SYD,SYD1 
GLEBE POINT,NSW,2037,SYD,SYD1 
ANNANDALE,NSW,2038,SYD,SYD1 
CALLAN PARK,NSW,2039,SYD,SYD1 
GLEBE ISLAND,NSW,2039,SYD,SYD1 
ROZELLE,NSW,2039,SYD,SYD1 
LEICHHARDT,NSW,2040,SYD,SYD1 
LILYFIELD,NSW,2040,SYD,SYD1 
TAVENERS HILL,NSW,2040,SYD,SYD1 
BALMAIN,NSW,2041,SYD,SYD1 
BALMAIN EAST,NSW,2041,SYD,SYD1 
BIRCHGROVE,NSW,2041,SYD,SYD1 
ENMORE,NSW,2042,SYD,SYD1 
MACDONALDTOWN,NSW,2042,SYD,SYD1 
NEWTOWN,NSW,2042,SYD,SYD1 
NEWTOWN SOUTH,NSW,2042,SYD,SYD1 
ERSKINEVILLE,NSW,2043,SYD,SYD1 
SHEAS CREEK,NSW,2044,SYD,SYD1 
ST PETERS,NSW,2044,SYD,SYD1 
SYDENHAM,NSW,2044,SYD,SYD1 
TEMPE,NSW,2044,SYD,SYD1 
DOBROYD POINT,NSW,2045,SYD,SYD1 
HABERFIELD,NSW,2045,SYD,SYD1 
ABBOTSFORD,NSW,2046,SYD,SYD1 
ABBOTSFORD POINT,NSW,2046,SYD,SYD1 
CANADA BAY,NSW,2046,SYD,SYD1 
CHISWICK,NSW,2046,SYD,SYD1 
FIVE DOCK,NSW,2046,SYD,SYD1 
RODD POINT,NSW,2046,SYD,SYD1 
RUSSELL LEA,NSW,2046,SYD,SYD1 
WAREEMBA,NSW,2046,SYD,SYD1 
BIRKENHEAD POINT,NSW,2047,SYD,SYD1 
DRUMMOYNE,NSW,2047,SYD,SYD1 
SCHNAPPER ISLAND,NSW,2047,SYD,SYD1 
STANMORE,NSW,2048,SYD,SYD1 
WESTGATE,NSW,2048,SYD,SYD1 
LEWISHAM,NSW,2049,SYD,SYD1 
PETERSHAM,NSW,2049,SYD,SYD1 
PETERSHAM NORTH,NSW,2049,SYD,SYD1 
CAMPERDOWN,NSW,2050,SYD,SYD1 
UNIVERSITY OF NSW,NSW,2052,SYD,SYD1 
UNSW SYDNEY,NSW,2052,SYD,SYD1 
BALLS HEAD,NSW,2060,SYD,SYD1 
BERRYS BAY,NSW,2060,SYD,SYD1 
BLUES POINT,NSW,2060,SYD,SYD1 
HMAS PLATYPUS,NSW,2060,SYD,SYD1 
HMAS WATERHEN,NSW,2060,SYD,SYD1 
LAVENDER BAY,NSW,2060,SYD,SYD1 
MCMAHONS POINT,NSW,2060,SYD,SYD1 
NORTH SYDNEY,NSW,2060,SYD,SYD1 
NORTH SYDNEY SHOPPINGWORLD,NSW,2060,SYD,SYD1 
WAVERTON,NSW,2060,SYD,SYD1 
KIRRIBILLI,NSW,2061,SYD,SYD1 
MILSONS POINT,NSW,2061,SYD,SYD1 
CAMMERAY,NSW,2062,SYD,SYD1 
NORTHBRIDGE,NSW,2063,SYD,SYD1 
SAILORS BAY,NSW,2063,SYD,SYD1 
ARTARMON,NSW,2064,SYD,SYD1 
CROWS NEST,NSW,2065,SYD,SYD1 
GORE BAY,NSW,2065,SYD,SYD1 
GORE HILL,NSW,2065,SYD,SYD1 
GREENWICH,NSW,2065,SYD,SYD1 
GREENWICH POINT,NSW,2065,SYD,SYD1 
NAREMBURN,NSW,2065,SYD,SYD1 
ROYAL NORTH SHORE HOSPITAL,NSW,2065,SYD,SYD1 
ST LEONARDS,NSW,2065,SYD,SYD1 
WOLLSTONECRAFT,NSW,2065,SYD,SYD1 
LANE COVE,NSW,2066,SYD,SYD1 
LANE COVE NORTH,NSW,2066,SYD,SYD1 
LANE COVE WEST,NSW,2066,SYD,SYD1 
LINLEY POINT,NSW,2066,SYD,SYD1 
LONGUEVILLE,NSW,2066,SYD,SYD1 
NORTHWOOD,NSW,2066,SYD,SYD1 
OSBORNE PARK,NSW,2066,SYD,SYD1 
RIVERVIEW,NSW,2066,SYD,SYD1 
CHATSWOOD,NSW,2067,SYD,SYD1 
CHATSWOOD WEST,NSW,2067,SYD,SYD1 
FULLERS BRIDGE,NSW,2067,SYD,SYD1 
CASTLECRAG,NSW,2068,SYD,SYD1 
MIDDLE COVE,NSW,2068,SYD,SYD1 
NORTH WILLOUGHBY,NSW,2068,SYD,SYD1 
WILLOUGHBY,NSW,2068,SYD,SYD1 
WILLOUGHBY EAST,NSW,2068,SYD,SYD1 
WILLOUGHBY NORTH,NSW,2068,SYD,SYD1 
CASTLE COVE,NSW,2069,SYD,SYD1 
ROSEVILLE,NSW,2069,SYD,SYD1 
ROSEVILLE CHASE,NSW,2069,SYD,SYD1 
BRADFIELD,NSW,2070,SYD,SYD1 
EAST LINDFIELD,NSW,2070,SYD,SYD1 
LINDFIELD,NSW,2070,SYD,SYD1 
LINDFIELD WEST,NSW,2070,SYD,SYD1 
BUNGAROO,NSW,2071,SYD,SYD1 
EAST KILLARA,NSW,2071,SYD,SYD1 
KILLARA,NSW,2071,SYD,SYD1 
GORDON,NSW,2072,SYD,SYD1 
WEST GORDON,NSW,2072,SYD,SYD1 
PYMBLE,NSW,2073,SYD,SYD1 
WEST PYMBLE,NSW,2073,SYD,SYD1 
BOBBIN HEAD,NSW,2074,SYD,SYD1 
NORTH TURRAMURRA,NSW,2074,SYD,SYD1 
SOUTH TURRAMURRA,NSW,2074,SYD,SYD1 
TURRAMURRA,NSW,2074,SYD,SYD1 
WARRAWEE,NSW,2074,SYD,SYD1 
BARRA BRUI,NSW,2075,SYD,SYD1 
ST IVES,NSW,2075,SYD,SYD1 
ST IVES CHASE,NSW,2075,SYD,SYD1 
ST IVES NORTH,NSW,2075,SYD,SYD1 
FOX VALLEY,NSW,2076,SYD,SYD1 
NORMANHURST,NSW,2076,SYD,SYD1 
NORTH WAHROONGA,NSW,2076,SYD,SYD1 
WAHROONGA,NSW,2076,SYD,SYD1 
ASQUITH,NSW,2077,SYD,SYD1 
HORNSBY,NSW,2077,SYD,SYD1 
HORNSBY HEIGHTS,NSW,2077,SYD,SYD1 
MOUNT WILGA,NSW,2077,SYD,SYD1 
WAITARA,NSW,2077,SYD,SYD1 
WAITARA EAST,NSW,2077,SYD,SYD1 
MOUNT COLAH,NSW,2079,SYD,SYD2 
MT COLAH,NSW,2079,SYD,SYD2 
MOUNT KURING-GAI,NSW,2080,SYD,SYD2 
MT KURING-GAI,NSW,2080,SYD,SYD2 
BEROWRA,NSW,2081,SYD,NTL  
COWAN,NSW,2081,SYD,NTL  
BEROWRA CREEK,NSW,2082,SYD,NTL  
BEROWRA HEIGHTS,NSW,2082,SYD,NTL  
BEROWRA WATERS,NSW,2082,SYD,NTL  
BAR POINT,NSW,2083,SYD,NTL  
BROKEN BAY,NSW,2083,SYD,NTL  
BROOKLYN,NSW,2083,SYD,NTL  
CHEERO POINT,NSW,2083,SYD,NTL  
COGRA BAY,NSW,2083,SYD,NTL  
DANGAR ISLAND,NSW,2083,SYD,NTL  
MILSON ISLAND,NSW,2083,SYD,NTL  
MILSONS PASSAGE,NSW,2083,SYD,NTL  
MOONEY MOONEY,NSW,2083,SYD,NTL  
WOBBY BEACH,NSW,2083,SYD,NTL  
AKUNA BAY,NSW,2084,SYD,SYD2 
COAL & CANDLE CREEK,NSW,2084,SYD,SYD2 
COTTAGE POINT,NSW,2084,SYD,SYD2 
DUFFYS FOREST,NSW,2084,SYD,SYD2 
TERREY HILLS,NSW,2084,SYD,SYD2 
BELROSE,NSW,2085,SYD,SYD1 
BELROSE WEST,NSW,2085,SYD,SYD1 
DAVIDSON,NSW,2085,SYD,SYD1 
FRENCHS FOREST,NSW,2086,SYD,SYD1 
FRENCHS FOREST EAST,NSW,2086,SYD,SYD1 
SORLIE,NSW,2086,SYD,SYD1 
BANTRY BAY,NSW,2087,SYD,SYD1 
FORESTVILLE,NSW,2087,SYD,SYD1 
KILLARNEY HEIGHTS,NSW,2087,SYD,SYD1 
BALMORAL,NSW,2088,SYD,SYD1 
BALMORAL BEACH,NSW,2088,SYD,SYD1 
BEAUTY POINT,NSW,2088,SYD,SYD1 
CHINAMANS BEACH,NSW,2088,SYD,SYD1 
CLIFTON GARDENS,NSW,2088,SYD,SYD1 
GEORGES HEIGHTS,NSW,2088,SYD,SYD1 
MIDDLE HEAD,NSW,2088,SYD,SYD1 
MOSMAN,NSW,2088,SYD,SYD1 
MOSMANS BAY,NSW,2088,SYD,SYD1 
SPIT JUNCTION,NSW,2088,SYD,SYD1 
TARONGA PARK,NSW,2088,SYD,SYD1 
THE SPIT,NSW,2088,SYD,SYD1 
KURRABA POINT,NSW,2089,SYD,SYD1 
NEUTRAL BAY,NSW,2089,SYD,SYD1 
NEUTRAL BAY JUNCTION,NSW,2089,SYD,SYD1 
CREMORNE,NSW,2090,SYD,SYD1 
CREMORNE JUNCTION,NSW,2090,SYD,SYD1 
CREMORNE POINT,NSW,2090,SYD,SYD1 
HMAS PENGUIN,NSW,2091,SYD,SYD1 
SEAFORTH,NSW,2092,SYD,SYD1 
BALGOWLAH,NSW,2093,SYD,SYD1 
BALGOWLAH HEIGHTS,NSW,2093,SYD,SYD1 
CLONTARF,NSW,2093,SYD,SYD1 
MANLY VALE,NSW,2093,SYD,SYD1 
NORTH BALGOWLAH,NSW,2093,SYD,SYD1 
FAIRLIGHT,NSW,2094,SYD,SYD1 
MANLY,NSW,2095,SYD,SYD1 
MANLY EAST,NSW,2095,SYD,SYD1 
NORTH HEAD,NSW,2095,SYD,SYD1 
