id,description,size,price,product_code,typeid,qty_break,qty_discount,qty_instock,qty_ordered,special,clearance,can_backorder,status,cost,last_costed_date,display_order,barcode,color_name,color_background_color,color_background_image,shipping_weight,shipping_volume,shipping_container,notify_when_instock,source,new_product,core_product
3666,aaa,"8mm x 5\"" 100pcs",1255,DC220,363,4,10,213,0,0,0,n,active,557,21/02/2013,30,932222901052,,FFFFFF,,0,0,,,F,0,0
3668,aaa,"8mm x 5\"" 100pcs",1255,DC221,363,4,10,262,0,0,0,n,active,596,16/02/2012,20,932222901054,,FFFFFF,,0,0,,,F,0,0
3667,aaa,"8mm x 5\"" 100pcs",1255,DC222,363,4,10,297,0,0,0,n,active,584,21/02/2013,10,932222901053,,FFFFFF,,0,0,,,F,0,0
3669,aaa,"5\"" x 20pcs",1665,DC225,597,3,10,99,0,0,0,n,active,1066,21/02/2013,20,932222901055,,FFFFFF,,0,0,,y,F,0,0
3670,aaa,"10\"" x 20pcs",4515,DC226,597,4,10,65,0,0,0,n,active,1950,21/02/2013,0,932222901056,,FFFFFF,,0,0,,y,F,0,0
3671,aaa,"6\"" x 20pcs",1645,DC230,150,3,10,83,0,0,0,n,active,992,21/02/2013,60,932222901057,,FFFFFF,,0,0,,y,F,0,0
3672,aaa,"6\"" x 20pcs",1645,DC231,150,3,10,48,0,0,0,n,active,992,21/02/2013,50,932222901058,,FFFFFF,,0,0,,y,F,0,0
3673,aaa,"6\"" x 20pcs",1645,DC232,150,3,10,70,0,0,0,n,active,992,21/02/2013,40,932222901059,,FFFFFF,,0,0,,y,F,0,0
3674,aaa,"10\"" x 20pcs",2888,DC235,150,4,20,9,0,0,0,n,active,1642,21/02/2013,30,932222901060,,FFFFFF,,0,0,,y,F,0,0
3675,aaa,"10\"" x 20pcs",2888,DC236,150,4,20,48,0,0,0,n,active,1650,21/02/2013,20,932222901061,,FFFFFF,,0,0,,y,F,0,0
3676,aaa,"10\"" x 20pcs",2888,DC237,150,4,20,72,0,0,0,n,active,1650,21/02/2013,10,932222901062,,FFFFFF,,0,0,,,F,0,0
3677,aaa,"3\"" x 2\"" x 1kg",1385,DC240,22,3,10,34,0,0,0,n,active,796,21/02/2013,40,932222901063,,FFFFFF,,0,0,,,F,0,0
3678,aaa,"3\"" x 2\"" x 1kg",1385,DC241,22,3,10,46,0,0,0,n,active,906,21/02/2013,30,932222901065,,FFFFFF,,0,0,,,F,0,0
3679,aaa,"3\"" x 2\"" x 1kg",1385,DC242,22,3,10,62,0,0,0,n,active,917,21/02/2013,20,932222901064,,FFFFFF,,0,0,,,F,0,0
3680,aaa,"3\"" x 2\"" x 1kg",1385,DC243,22,3,10,63,0,0,0,n,active,906,21/02/2013,10,932222901066,,FFFFFF,,0,0,,,F,0,0
3684,aaa,"5\"" x 20pcs",1245,DC252,309,0,0,39,0,0,0,n,active,613,7/01/2012,5,932222901070,,FFFFFF,,0,0,,,F,0,0
3683,aaa,"10\"" x 10pcs",1845,DC253,309,0,0,12,0,0,0,n,active,1069,16/02/2012,2,932222901069,,FFFFFF,,0,0,,,F,0,0
3685,aaa,"1\""x2.5kg",2823,DC271,598,3,10,50,0,0,0,n,active,1217,16/02/2012,10,932222901073,,FFFFFF,,2.63,0,,,B,0,0
3627,aaa,"7.5\"" x 25pcs",2399,DC277,587,3,10,54,0,0,0,n,active,2189,19/01/2012,10,932222901143,,FFFFFF,,0,0,,,F,0,0
3726,aaa,200gsm,373,DC278,598,12,10,21,0,0,0,n,active,150,16/07/2012,20,932222901333,,FFFFFF,,0.24,0,,,B,0,0
3868,aaa,"4.5\"" x 50pcs",3819,DC282,37,6,30,85,0,0,0,n,active,1092,7/01/2013,0,932222901423,,FFFFFF,,0,0,,,F,0,0
3791,aaa,1.8kg,1815,DC283,23,6,10,7,0,0,0,n,active,810,16/07/2012,28,932222901411,,FFFFFF,,1.93,0,,,B,0,0
3792,aaa,3.5kg,3252,DC284,23,3,10,5,0,0,0,n,active,1420,16/07/2012,25,932222901412,,FFFFFF,,0,0,,,B,0,0
3793,aaa,1.8kg,2399,DC285,34,6,10,6,0,0,0,n,active,882,16/07/2012,98,932222901413,,FFFFFF,,1.93,0,,,B,0,0
3794,aaa,3.5kg,3885,DC286,34,3,10,0,0,0,0,n,active,1560,16/07/2012,95,932222901414,,FFFFFF,,0,0,,,B,0,0
3795,aaa,1.8kg,2461,DC287,375,6,10,7,0,0,0,n,active,918,16/07/2012,28,932222901415,,FFFFFF,,1.93,0,,,B,0,0
3796,aaa,3.5kg,3994,DC288,375,3,10,4,0,0,0,n,active,1630,16/07/2012,25,932222901416,,FFFFFF,,0,0,,,B,0,0
3797,aaa,1.8kg,2461,DC289,394,6,10,6,0,0,0,n,active,918,16/07/2012,28,932222901417,,FFFFFF,,1.93,0,,,B,0,0
3798,aaa,3.5kg,3994,DC290,394,3,10,4,0,0,0,n,active,1630,16/07/2012,25,932222901418,,FFFFFF,,0,0,,,B,0,0
3799,aaa,1.8kg,2461,DC291,376,6,10,2,0,0,0,n,active,918,16/07/2012,28,932222901419,,FFFFFF,,1.93,0,,,B,0,0
3800,aaa,3.5kg,3994,DC292,376,3,10,2,0,0,0,n,active,1630,16/07/2012,25,932222901420,,FFFFFF,,0,0,,,B,0,0
3865,aaa,"8\"" x 20pcs",3984,DC294,597,4,10,91,0,0,0,n,active,1992,7/01/2013,5,932222901519,,FFFFFF,,0,0,,,F,0,0
3897,aaa,"8-9\"" x 20pcs",2580,DC296,150,2,10,198,0,0,0,n,active,1333,21/02/2013,36,932222901532,,FFFFFF,,0,0,,,F,0,0
3898,aaa,"8-9\"" x 20pcs",2580,DC297,150,2,10,199,0,0,0,n,active,1333,21/02/2013,34,932222901533,,FFFFFF,,0,0,,,F,0,0
3899,aaa,"8-9\"" x 20pcs",2580,DC298,150,2,10,199,0,0,0,n,active,1333,21/02/2013,32,932222901534,,FFFFFF,,0,0,,,F,0,0
3896,aaa,"10\"" x 20pcs",2860,DC299,633,2,10,68,0,0,0,n,active,1640,21/02/2013,100,932222901535,,FFFFFF,,0,0,,,F,0,0
3888,aaa,250gm,740,DC300,161,0,0,5,0,0,0,y,active,521,22/01/2013,140,932222901546,,FFFFFF,,0,0,,,B,0,0
3889,aaa,500gm,1251,DC301,161,0,0,13,0,0,0,y,active,881,22/01/2013,120,932222901547,,FFFFFF,,0,0,,,B,0,0
3890,aaa,1Kg,2250,DC302,37,0,0,13,0,0,0,n,active,1356,8/02/2013,0,932222901548,,FFFFFF,,0,0,,,B,0,0
8,aaa,225gsm,349,DCDC25,23,12,10,1090,0,0,0,n,active,137,16/07/2012,30,932222900165,,FFFFFF,,0,0,,,B,0,0
3201,aaa,30cm,1418,DCF30-blk,491,0,0,74,0,0,0,n,active,591,1/06/2010,100,932222900487,Black,FFFFFF,,0,0,,,F,0,0
3203,aaa,35cm,1556,DCF35-blk,491,0,0,213,0,0,0,n,active,648,1/06/2010,80,932222900488,Black,FFFFFF,,0,0,,,F,0,0
3205,aaa,40cm,1766,DCF40-blk,491,0,0,163,0,0,0,n,active,736,1/06/2010,60,932222900489,Black,FFFFFF,,0,0,,,F,0,0
3908,aaa,40cm,1589,DCF40-org,640,7,30,24,0,0,0,n,active,736,1/06/2010,80,932222900483,Orange,FF4500,,0,0,,,F,0,0
3207,aaa,45cm,1943,DCF45-blk,491,0,0,117,0,0,0,n,active,809,1/06/2010,40,932222900490,Black,FFFFFF,,0,0,,,F,0,0
3909,aaa,45cm,1749,DCF45-org,640,5,30,11,0,0,0,n,active,809,1/06/2010,70,932222900484,Orange,FF4500,,0,0,,,F,0,0
3209,aaa,50cm,2141,DCF50-blk,491,0,0,141,0,0,0,n,active,892,1/06/2010,20,932222900491,Black,FFFFFF,,0,0,,,F,0,0
3910,aaa,50cm,1927,DCF50-org,640,4,30,69,0,0,0,n,active,892,1/06/2010,60,932222900485,Orange,FF4500,,0,0,,,F,0,0
3211,aaa,55cm,2408,DCF55-blk,491,0,0,70,0,0,0,n,active,1003,1/06/2010,0,932222900492,Black,FFFFFF,,0,0,,,F,0,0
3438,aaa,50cm,2270,DCL01-50,531,5,50,28,0,0,1,n,active,886,29/04/2011,20,932222900537,,FFFFFF,,0,0,,,F,0,0
3439,aaa,55cm,2600,DCL01-55,531,5,50,17,0,0,1,n,active,1013,29/04/2011,10,932222900538,,FFFFFF,,0,0,,,F,0,0
3440,aaa,25cm,900,DCL02-25,532,5,50,26,0,0,1,n,active,358,29/04/2011,45,932222900557,,FFFFFF,,0,0,,,F,0,0
3444,aaa,45cm,1515,DCL02-45,532,5,50,30,0,0,1,n,active,601,29/04/2011,10,932222900561,,FFFFFF,,0,0,,,F,0,0
3333,aaa,40cm,2356,DCLN40-blu,467,0,0,2,0,0,0,y,active,957,29/03/2012,560,932222900058,Blue,0000FF,,0,0,,,B,0,0
3414,aaa,40cm,2356,DCLN40-brn,467,0,0,0,0,0,0,y,active,957,29/03/2012,555,,Brown,440000,,0,0,,,B,0,0
3415,aaa,40cm,2356,DCLN40-bur,467,0,0,4,0,0,0,y,active,957,29/03/2012,550,,Burgundy,990000,,0,0,,,B,0,0
3416,aaa,40cm,2356,DCLN40-gry,467,0,0,0,0,0,0,y,active,957,29/03/2012,545,,Grey,555555,,0,0,,,B,0,0
3417,aaa,40cm,2356,DCLN40-pnk,467,0,0,3,0,0,0,y,active,957,29/03/2012,540,,Pink,FF69B4,,0,0,,,B,0,0
3334,aaa,40cm,2356,DCLN40-pur,467,0,0,2,0,0,0,y,active,957,29/03/2012,535,,Purple,800080,,0,0,,,B,0,0
3335,aaa,40cm,2356,DCLN40-red,467,0,0,7,0,0,0,y,active,957,29/03/2012,530,,Red,FF0000,,0,0,,,B,0,0
3103,aaa,50cm,2658,DCLN50-blu,467,0,0,6,0,0,0,y,active,1080,29/03/2012,460,932222900923,Blue,0000FF,,0,0,,,B,0,0
3418,aaa,50cm,2658,DCLN50-brn,467,0,0,1,0,0,0,y,active,1080,29/03/2012,455,,Brown,440000,,0,0,,,B,0,0
3419,aaa,50cm,2658,DCLN50-bur,467,0,0,2,0,0,0,y,active,1080,29/03/2012,450,,Burgundy,990000,,0,0,,,B,0,0
3420,aaa,50cm,2658,DCLN50-gry,467,0,0,3,0,0,0,y,active,1080,29/03/2012,445,,Grey,555555,,0,0,,,B,0,0
3421,aaa,50cm,2658,DCLN50-pnk,467,0,0,1,0,0,0,y,active,1080,29/03/2012,440,,Pink,FF69B4,,0,0,,,B,0,0
3104,aaa,50cm,2658,DCLN50-pur,467,0,0,1,0,0,0,y,active,1080,29/03/2012,435,,Purple,800080,,0,0,,,B,0,0
3105,aaa,50cm,2658,DCLN50-red,467,0,0,1,0,0,0,y,active,1080,29/03/2012,430,,Red,FF0000,,0,0,,,B,0,0
3307,aaa,60cm,2873,DCLN60-blu,467,0,0,0,0,0,0,y,active,1167,29/03/2012,360,932222900076,Blue,0000FF,,0,0,,,B,0,0
3422,aaa,60cm,2873,DCLN60-brn,467,0,0,0,0,0,0,y,active,1167,29/03/2012,355,,Brown,440000,,0,0,,,B,0,0
3423,aaa,60cm,2873,DCLN60-bur,467,0,0,4,0,0,0,y,active,1167,29/03/2012,350,,Burgundy,990000,,0,0,,,B,0,0
3424,aaa,60cm,2873,DCLN60-gry,467,0,0,1,0,0,0,y,active,1167,29/03/2012,345,,Grey,555555,,0,0,,,B,0,0
3425,aaa,60cm,2873,DCLN60-pnk,467,0,0,2,0,0,0,y,active,1167,29/03/2012,340,,Pink,FF69B4,,0,0,,,B,0,0
3308,aaa,60cm,2873,DCLN60-pur,467,0,0,2,0,0,0,y,active,1167,29/03/2012,335,,Purple,800080,,0,0,,,B,0,0
3309,aaa,60cm,2873,DCLN60-red,467,0,0,0,0,0,0,y,active,1167,29/03/2012,330,,Red,FF0000,,0,0,,,B,0,0
3336,aaa,70cm,3572,DCLN70-blu,467,0,0,0,0,0,0,y,active,1451,29/03/2012,260,932222900064,Blue,0000FF,,0,0,,,B,0,0
3426,aaa,70cm,3572,DCLN70-brn,467,0,0,0,0,0,0,y,active,1451,29/03/2012,255,,Brown,440000,,0,0,,,B,0,0
3427,aaa,70cm,3572,DCLN70-bur,467,0,0,1,0,0,0,y,active,1451,29/03/2012,250,,Burgundy,990000,,0,0,,,B,0,0
3428,aaa,70cm,3572,DCLN70-gry,467,0,0,2,0,0,0,y,active,1451,29/03/2012,245,,Grey,555555,,0,0,,,B,0,0
3429,aaa,70cm,3572,DCLN70-pnk,467,0,0,1,0,0,0,y,active,1451,29/03/2012,240,,Pink,FF69B4,,0,0,,,B,0,0
3337,aaa,70cm,3572,DCLN70-pur,467,0,0,0,0,0,0,y,active,1451,29/03/2012,235,,Purple,800080,,0,0,,,B,0,0
3338,aaa,70cm,3572,DCLN70-red,467,0,0,0,0,0,0,y,active,1451,29/03/2012,230,,Red,FF0000,,0,0,,,B,0,0
3480,aaa,80cm,3855,DCLN80-blu,467,0,0,0,0,0,0,y,active,1566,29/03/2012,160,932222900094,Blue,0000FF,,0,0,,,B,0,0
3481,aaa,80cm,3855,DCLN80-brn,467,0,0,1,0,0,0,y,active,1566,29/03/2012,155,,Brown,440000,,0,0,,,B,0,0
3482,aaa,80cm,3855,DCLN80-bur,467,0,0,0,0,0,0,y,active,1566,29/03/2012,150,,Burgundy,990000,,0,0,,,B,0,0
3483,aaa,80cm,3855,DCLN80-gry,467,0,0,2,0,0,0,y,active,1566,29/03/2012,145,,Grey,555555,,0,0,,,B,0,0
3484,aaa,80cm,3855,DCLN80-pnk,467,0,0,2,0,0,0,y,active,1566,29/03/2012,140,,Pink,FF69B4,,0,0,,,B,0,0
3485,aaa,80cm,3855,DCLN80-pur,467,0,0,0,0,0,0,y,active,1566,29/03/2012,135,,Purple,800080,,0,0,,,B,0,0
3486,aaa,80cm,3855,DCLN80-red,467,0,0,2,0,0,0,y,active,1566,29/03/2012,130,,Red,FF0000,,0,0,,,B,0,0
3446,aaa,90cm,4139,DCLN90-blu,467,0,0,0,0,0,0,y,active,1681,29/03/2012,60,932222900088,Blue,0000FF,,0,0,,,B,0,0
3430,aaa,90cm,4139,DCLN90-brn,467,0,0,1,0,0,0,y,active,1681,29/03/2012,55,,Brown,440000,,0,0,,,B,0,0
3431,aaa,90cm,4139,DCLN90-bur,467,0,0,0,0,0,0,y,active,1681,29/03/2012,50,,Burgundy,990000,,0,0,,,B,0,0
3432,aaa,90cm,4139,DCLN90-gry,467,0,0,0,0,0,0,y,active,1681,29/03/2012,45,,Grey,555555,,0,0,,,B,0,0
3433,aaa,90cm,4139,DCLN90-pnk,467,0,0,0,0,0,0,y,active,1681,29/03/2012,40,,Pink,FF69B4,,0,0,,,B,0,0
3447,aaa,90cm,4139,DCLN90-pur,467,0,0,0,0,0,0,y,active,1681,29/03/2012,35,,Purple,800080,,0,0,,,B,0,0
3445,aaa,90cm,4139,DCLN90-red,467,0,0,0,0,0,0,y,active,1681,29/03/2012,30,,Red,FF0000,,0,0,,,B,0,0
3690,aaa,30cm,1576,DCXP01-30,600,0,0,50,0,0,0,n,active,614,1/05/2013,190,932222901076,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3691,aaa,35cm,1705,DCXP01-35,600,0,0,67,0,0,0,n,active,664,1/05/2013,180,932222901077,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3692,aaa,40cm,1796,DCXP01-40,600,0,0,71,0,0,0,n,active,700,1/05/2013,170,932222901078,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3693,aaa,45cm,1980,DCXP01-45,600,0,0,53,0,0,0,n,active,771,1/05/2013,160,932222901079,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3694,aaa,50cm,2218,DCXP01-50,600,0,0,42,0,0,0,n,active,864,1/05/2013,150,932222901080,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3695,aaa,55cm,2420,DCXP01-55,600,0,0,47,0,0,0,n,active,943,1/05/2013,140,932222901081,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3696,aaa,60cm,2731,DCXP01-60,600,0,0,44,0,0,0,n,active,1064,1/05/2013,130,932222901082,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3697,aaa,65cm,2988,DCXP01-65,600,0,0,49,0,0,0,n,active,1164,1/05/2013,120,932222901083,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3698,aaa,70cm,3263,DCXP01-70,600,0,0,31,0,0,0,n,active,1271,1/05/2013,110,932222901084,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3857,aaa,75cm,3501,DCXP01-75,600,0,0,22,0,0,0,n,active,1364,1/05/2013,109,932222901477,Red Body/Black Down Flap,FFFFFF,,0,0,,,F,0,0
3727,aaa,30cm,1576,DCXP02-30,600,0,0,34,0,0,0,n,active,614,1/05/2013,90,932222901085,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3728,aaa,35cm,1705,DCXP02-35,600,0,0,61,0,0,0,n,active,664,1/05/2013,80,932222901086,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3729,aaa,40cm,1796,DCXP02-40,600,0,0,63,0,0,0,n,active,700,1/05/2013,70,932222901087,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3730,aaa,45cm,1980,DCXP02-45,600,0,0,38,0,0,0,n,active,771,1/05/2013,60,932222901088,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3731,aaa,50cm,2218,DCXP02-50,600,0,0,30,0,0,0,n,active,864,1/05/2013,50,932222901089,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3732,aaa,55cm,2420,DCXP02-55,600,0,0,32,0,0,0,n,active,943,1/05/2013,40,932222901090,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3733,aaa,60cm,2731,DCXP02-60,600,0,0,44,0,0,0,n,active,1064,1/05/2013,30,932222901091,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3734,aaa,65cm,2988,DCXP02-65,600,0,0,48,0,0,0,n,active,1164,1/05/2013,20,932222901092,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3735,aaa,70cm,3263,DCXP02-70,600,0,0,29,0,0,0,n,active,1271,1/05/2013,18,932222901093,Grey Body/Navy Down Flap,FFFFFF,,0,0,,,F,0,0
3858,aaa,75cm,3501,DCXP02-75,600,0,0,15,0,0,0,n,active,1364,1/05/2013,17,932222901478,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3822,aaa,30cm,1576,DCXP03-30,600,0,0,56,0,0,0,n,active,614,1/05/2013,15,932222901479,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3823,aaa,35cm,1705,DCXP03-35,600,0,0,78,0,0,0,n,active,664,1/05/2013,14,932222901480,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3824,aaa,40cm,1796,DCXP03-40,600,0,0,77,0,0,0,n,active,700,1/05/2013,13,932222901481,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3825,aaa,45cm,1980,DCXP03-45,600,0,0,64,0,0,0,n,active,771,1/05/2013,12,932222901482,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3826,aaa,50cm,2218,DCXP03-50,600,0,0,54,0,0,0,n,active,864,1/05/2013,11,932222901483,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3827,aaa,55cm,2420,DCXP03-55,600,0,0,54,0,0,0,n,active,943,1/05/2013,10,932222901484,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3828,aaa,60cm,2731,DCXP03-60,600,0,0,46,0,0,0,n,active,1064,1/05/2013,9,932222901485,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3829,aaa,65cm,2988,DCXP03-65,600,0,0,49,0,0,0,n,active,1164,1/05/2013,8,932222901486,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3830,aaa,70cm,3263,DCXP03-70,600,0,0,34,0,0,0,n,active,1271,1/05/2013,7,932222901487,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3859,aaa,75cm,3501,DCXP03-75,600,0,0,23,0,0,0,n,active,1364,1/05/2013,0,932222901488,Black Body/Grey Down Flap,FFFFFF,,0,0,,,F,0,0
3699,aaa,25cm,1012,DCXP05-25,601,0,0,0,0,0,0,n,active,359,10/04/2012,280,932222901094,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3700,aaa,30cm,1085,DCXP05-30,601,0,0,64,0,0,0,n,active,385,10/04/2012,270,932222901095,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3701,aaa,35cm,1177,DCXP05-35,601,0,0,31,0,0,0,n,active,418,10/04/2012,260,932222901096,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3702,aaa,40cm,1305,DCXP05-40,601,0,0,46,0,0,0,n,active,463,10/04/2012,250,932222901097,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3703,aaa,45cm,1470,DCXP05-45,601,0,0,56,0,0,0,n,active,522,10/04/2012,240,932222901098,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3704,aaa,50cm,1653,DCXP05-50,601,0,0,20,0,0,0,n,active,587,10/04/2012,230,932222901099,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3705,aaa,55cm,1837,DCXP05-55,601,0,0,19,0,0,0,n,active,652,10/04/2012,220,932222901100,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3706,aaa,60cm,2020,DCXP05-60,601,0,0,11,0,0,0,n,active,717,10/04/2012,210,932222901101,Black/Red Trim,FFFFFF,,0,0,,,F,0,0
3707,aaa,25cm,1012,DCXP06-25,601,0,0,0,0,0,0,n,active,359,10/04/2012,180,932222901102,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3708,aaa,30cm,1085,DCXP06-30,601,0,0,81,0,0,0,n,active,388,10/04/2012,170,932222901103,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3709,aaa,35cm,1177,DCXP06-35,601,0,0,54,0,0,0,n,active,418,10/04/2012,160,932222901104,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3710,aaa,40cm,1305,DCXP06-40,601,0,0,55,0,0,0,n,active,463,10/04/2012,150,932222901105,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3711,aaa,45cm,1470,DCXP06-45,601,0,0,61,0,0,0,n,active,522,10/04/2012,140,932222901106,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3712,aaa,50cm,1653,DCXP06-50,601,0,0,24,0,0,0,n,active,587,10/04/2012,130,932222901107,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3713,aaa,55cm,1837,DCXP06-55,601,0,0,22,0,0,0,n,active,652,10/04/2012,120,932222901108,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3714,aaa,60cm,2020,DCXP06-60,601,0,0,18,0,0,0,n,active,717,10/04/2012,110,932222901109,Navy/Grey Trim,FFFFFF,,0,0,,,F,0,0
3736,aaa,25cm,1012,DCXP07-25,601,0,0,0,0,0,0,n,active,359,10/04/2012,80,932222901110,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3737,aaa,30cm,1085,DCXP07-30,601,0,0,64,0,0,0,n,active,385,10/04/2012,70,932222901111,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3738,aaa,35cm,1177,DCXP07-35,601,0,0,57,0,0,0,n,active,418,10/04/2012,60,932222901112,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3739,aaa,40cm,1305,DCXP07-40,601,0,0,66,0,0,0,n,active,463,10/04/2012,50,932222901113,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3740,aaa,45cm,1470,DCXP07-45,601,0,0,64,0,0,0,n,active,522,10/04/2012,40,932222901114,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3741,aaa,50cm,1653,DCXP07-50,601,0,0,25,0,0,0,n,active,587,10/04/2012,30,932222901115,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3742,aaa,55cm,1837,DCXP07-55,601,0,0,24,0,0,0,n,active,652,10/04/2012,20,932222901116,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3743,aaa,60cm,2020,DCXP07-60,601,0,0,11,0,0,0,n,active,717,10/04/2012,10,932222901117,Purple/Navy Trim,FFFFFF,,0,0,,,F,0,0
3831,aaa,30cm,1185,DCXP11-30,625,0,0,20,0,0,0,n,active,343,1/05/2013,100,932222901489,Blue,FFFFFF,,0,0,,,F,0,0
3832,aaa,35cm,1277,DCXP11-35,625,0,0,77,0,0,0,n,active,386,1/05/2013,95,932222901490,Blue,FFFFFF,,0,0,,,F,0,0
3833,aaa,40cm,1405,DCXP11-40,625,0,0,80,0,0,0,n,active,421,1/05/2013,90,932222901491,Blue,FFFFFF,,0,0,,,F,0,0
3834,aaa,45cm,1570,DCXP11-45,625,0,0,83,0,0,0,n,active,479,1/05/2013,85,932222901492,Blue,FFFFFF,,0,0,,,F,0,0
3835,aaa,50cm,1753,DCXP11-50,625,0,0,43,0,0,0,n,active,536,1/05/2013,80,932222901493,Blue,FFFFFF,,0,0,,,F,0,0
3836,aaa,30cm,1185,DCXP12-30,625,0,0,21,0,0,0,n,active,343,1/05/2013,75,932222901494,Navy,FFFFFF,,0,0,,,F,0,0
3837,aaa,35cm,1277,DCXP12-35,625,0,0,52,0,0,0,n,active,386,1/05/2013,70,932222901495,Navy,FFFFFF,,0,0,,,F,0,0
3838,aaa,40cm,1405,DCXP12-40,625,0,0,56,0,0,0,n,active,421,1/05/2013,68,932222901496,Navy,FFFFFF,,0,0,,,F,0,0
3839,aaa,45cm,1570,DCXP12-45,625,0,0,62,0,0,0,n,active,479,1/05/2013,66,932222901497,Navy,FFFFFF,,0,0,,,F,0,0
3840,aaa,50cm,1753,DCXP12-50,625,0,0,19,0,0,0,n,active,536,1/05/2013,62,932222901498,Navy,FFFFFF,,0,0,,,F,0,0
3841,aaa,30cm,1185,DCXP13-30,625,0,0,6,0,0,0,n,active,343,1/05/2013,60,932222901499,Chocolate,FFFFFF,,0,0,,,F,0,0
3842,aaa,35cm,1277,DCXP13-35,625,0,0,40,0,0,0,n,active,386,1/05/2013,58,932222901500,Chocolate,FFFFFF,,0,0,,,F,0,0
3843,aaa,40cm,1405,DCXP13-40,625,0,0,43,0,0,0,n,active,421,1/05/2013,56,932222901501,Chocolate,FFFFFF,,0,0,,,F,0,0
3844,aaa,45cm,1570,DCXP13-45,625,0,0,48,0,0,0,n,active,479,1/05/2013,54,932222901502,Chocolate,FFFFFF,,0,0,,,F,0,0
3845,aaa,50cm,1753,DCXP13-50,625,0,0,9,0,0,0,n,active,536,1/05/2013,52,932222901503,Chocolate,FFFFFF,,0,0,,,F,0,0
3846,aaa,30cm,1185,DCXP14-30,625,0,0,11,0,0,0,n,active,343,1/05/2013,50,932222901504,Green,FFFFFF,,0,0,,,F,0,0
3847,aaa,35cm,1277,DCXP14-35,625,0,0,45,0,0,0,n,active,386,1/05/2013,48,932222901505,Green,FFFFFF,,0,0,,,F,0,0
3848,aaa,40cm,1405,DCXP14-40,625,0,0,32,0,0,0,n,active,421,1/05/2013,46,932222901506,Green,FFFFFF,,0,0,,,F,0,0
3849,aaa,45cm,1570,DCXP14-45,625,0,0,33,0,0,0,n,active,479,1/05/2013,44,932222901507,Green,FFFFFF,,0,0,,,F,0,0
3850,aaa,50cm,1753,DCXP14-50,625,0,0,14,0,0,0,n,active,536,1/05/2013,42,932222901508,Green,FFFFFF,,0,0,,,F,0,0
